Nombre,Posición,Part,Min,Pas I,Pas C,Pases prog,Pas Cl,Asis,xA,OCG,Reg,Pres Int,Pres C,Distancia,Esprints/90,FC,FR,Ama,Roj.,Rob,Pos Gan/90,Pos Perd/90,Disparos,TaP,Disparos fuera área/90,Gol,Goles fuera del área,xG,xG- SP,Cab Int,Cen.In,Cab,Cen.Com,Cen I-Ab,Cen C-Ab,Fdj,GlEq
player_2329,"MP (DI), DL (C)",30,2.338,903,782,43,28,1,"0,95",5,87,257,61,"303,0 km","10,62",20,36,0,0,48,"3,5","20,13",43,18,"0,54",6,0,"3,76","3,76",158,144,37,21,144,21,10,23
player_2330,DF (C),9,776,409,345,32,4,0,"1,12",1,0,16,5,"82,6 km","5,1",6,0,2,0,8,"10,21","3,36",5,1,"0,12",1,0,"0,5","0,5",69,0,52,0,0,0,1,9
player_2331,"DF (C), MC",30 (1),2.636,1.517,1.338,109,9,2,"1,17",2,4,120,36,"323,1 km","5,12",23,11,1,0,31,"12,84","4,51",24,6,"0,31",1,0,"2,86","2,86",249,6,162,2,6,2,3,32
player_2332,"ME (D), MP (DIC)",35,2.616,905,773,99,59,7,"2,67",3,65,277,82,"357,7 km","8,77",41,34,3,0,60,"5,37","13,14",23,4,"0,21",1,0,"2,11","2,11",166,150,32,16,150,16,4,36
player_2333,"MC, ME (C)",9 (24),1.343,763,687,67,10,1,"1,47",3,8,155,42,"196,6 km","9,78",20,8,4,0,16,"11,19","5,9",8,2,"0,2",0,0,"0,58","0,58",66,5,43,2,5,2,0,15
player_2334,"ME/MP (D), DL (C)",0 (9),268,99,86,7,4,0,"0,28",1,9,30,7,"37,4 km","11,75",4,1,1,0,4,"1,68","19,81",8,1,"1,01",0,0,"0,89","0,89",17,15,6,2,15,2,0,5
player_2335,POR,1 (1),132,27,19,0,0,0,0,0,0,0,0,"10,6 km",0,0,0,0,0,0,"3,41","7,5",0,-,-,0,-,0,0,-,-,-,-,-,-,0,3
player_2336,"ME/MP (I), DL (C)",34,3.045,1.066,879,76,51,2,"8,97",15,88,401,117,"418,7 km","12,68",36,40,2,0,59,"3,4","21,78",49,21,"0,56",2,1,"5,45","5,45",223,135,73,24,135,24,7,27
player_2337,"DF (C), MC",34,2.689,1.531,1.363,105,22,2,"2,3",4,12,210,67,"352,1 km",7,31,14,1,0,36,"11,01","6,93",17,3,"0,13",1,0,"1,49","1,49",201,11,113,3,11,3,1,26
player_2338,"MC, ME (C)",35,2.253,1.333,1.179,121,69,5,"2,51",3,14,228,64,"313,2 km","8,71",33,22,5,0,25,"16,42","6,31",8,0,"0,04",0,0,"0,9","0,9",95,199,26,33,14,7,1,24
player_2339,"MC, ME (C)",14 (2),1.326,711,640,67,26,6,"4,53",8,1,155,50,"179,0 km","9,23",10,15,1,0,17,"15,81","11,06",16,5,"0,2",0,1,"2,48","2,48",45,22,11,1,8,0,1,18
player_2340,DF/CR (I),10 (4),937,503,430,64,13,0,"0,41",1,13,86,27,"129,4 km","14,12",15,16,4,0,18,"10,95","15,08",1,0,0,0,0,"0,2","0,2",63,37,38,3,37,3,0,9
player_2341,"MC, ME (C)",6 (9),738,406,363,38,13,0,"0,29",1,1,80,23,"109,3 km","10,85",12,1,4,0,7,"12,07","7,32",6,1,"0,37",0,1,"0,62","0,62",24,10,7,1,4,0,0,10
player_2342,"MC, ME (C)",29,2.572,1.281,1.123,94,28,3,"3,39",9,19,298,80,"346,4 km","8,5",46,9,3,0,43,"11,65","15,82",11,1,"0,07",1,0,"1,48","1,48",130,23,26,5,23,5,1,33
player_2343,DF/CR (D),27,2.196,1.098,927,115,24,0,"0,48",1,21,161,47,"298,7 km","11,11",28,18,2,0,50,"10,41","14,22",19,3,"0,29",0,0,"1,86","1,86",192,87,123,12,87,12,4,25
player_2344,"MC, ME (C)",25,2.250,1.264,1.090,94,30,5,"6,94",10,12,258,66,"313,2 km",10,24,15,2,0,28,"12,32","6,72",18,5,"0,28",1,0,"1,61","1,61",132,11,83,4,11,4,0,28
player_2345,ME/MP (I),7 (16),830,296,247,19,9,0,"0,67",1,21,113,28,"114,7 km","12,9",15,10,0,0,12,"4,55","15,51",18,6,"0,65",0,0,"1,39","1,39",64,44,16,9,44,9,4,8
player_2346,"ME (I), MP (DI)",0 (3),73,32,26,2,0,0,0,0,1,7,1,"11,6 km","9,86",0,2,0,0,1,"6,16","12,33",3,1,0,0,0,"0,31","0,31",3,0,1,0,0,0,0,1
player_2347,DF (I),2 (1),185,90,73,11,4,0,0,0,3,16,6,"26,1 km","14,11",5,1,0,0,0,"7,3","23,35",1,0,"0,49",0,0,"0,07","0,07",13,10,11,2,10,2,0,1
player_2348,ME/MP (C),2,180,40,25,0,0,0,0,0,0,0,0,"0,0 km",0,0,7,0,0,0,0,0,2,1,0,0,0,"0,16","0,16",0,0,-,0,0,0,0,0
player_2349,"MP (D), DL (C)",32,2.823,1.096,925,91,76,2,"2,87",5,99,321,86,"379,6 km","9,63",36,47,1,0,43,"4,81","13,07",50,21,"0,57",8,2,"4,23","4,23",205,202,97,23,175,21,7,38
player_2350,POR,3 (7),589,148,73,0,0,0,0,0,0,0,0,"21,9 km",0,0,1,0,0,0,"2,6","7,33",0,-,-,0,-,0,0,-,-,-,-,-,-,0,11
player_2351,DF (C),0 (3),84,46,44,3,0,0,0,0,0,5,1,"8,2 km","4,29",0,0,0,0,2,"13,93","2,14",0,-,0,0,0,0,0,6,0,5,0,0,0,0,2
player_2352,"MC, ME (C)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2353,DF/CR/ME/MP (D),7,610,313,268,39,8,0,"0,1",0,11,45,14,"81,6 km","11,21",4,7,1,0,17,"9,15","19,33",6,0,"0,44",0,1,"0,4","0,4",40,20,15,3,20,3,0,6
player_2354,"MC, ME/MP (C)",1 (2),162,91,80,8,1,0,0,0,4,17,6,"21,8 km","8,89",1,4,1,0,1,"10,56","4,44",2,1,0,0,0,"0,38","0,38",9,0,4,0,0,0,0,2
player_2355,DF (C),37,3.245,1.965,1.690,134,16,2,"1,83",3,1,113,48,"389,3 km","4,35",12,12,1,0,56,"11,57","4,58",16,3,"0,11",0,0,"2,65","2,65",343,3,204,1,3,1,0,26
player_2356,POR,31,2.674,665,426,0,0,0,0,0,0,0,0,"154,7 km",0,0,9,0,0,0,3,"7,34",0,-,-,0,-,0,0,-,-,-,-,-,-,0,24
player_2357,"DF (C), MC, ME (C)",36 (1),2.494,1.383,1.217,116,21,6,"2,64",3,18,249,60,"349,4 km","10,54",47,14,5,0,45,"11,01","7,11",10,0,"0,18",0,0,"0,43","0,43",96,10,54,1,10,1,0,28
player_2358,ME/MP (IC),1,55,17,13,2,1,0,0,0,0,9,2,"8,0 km",-,1,0,0,0,1,-,-,0,-,-,0,0,0,0,3,2,1,1,2,1,0,0
player_2359,"MC, ME (C)",18 (2),1.644,933,841,62,15,2,"1,99",5,9,182,48,"214,0 km","8,92",28,10,5,0,29,"10,18","7,39",10,3,"0,22",0,0,"1,08","1,08",55,4,25,2,4,2,1,20
player_2360,"MC, ME (C)",1 (9),290,146,131,6,1,0,"0,79",0,3,21,5,"37,4 km","8,07",5,0,1,0,6,"15,21",9,7,1,"0,62",1,0,"1,08","1,08",17,5,8,2,5,2,1,7
player_2361,DF (C),31,2.666,1.587,1.361,107,9,1,"2,3",1,1,95,53,"307,5 km","3,58",22,9,5,0,35,"13,13","3,11",12,2,"0,17",2,0,"0,85","0,85",276,7,216,1,7,1,1,44
player_2362,"MC, ME (C)",30,2.199,1.098,952,86,37,3,"4,86",9,18,282,86,"295,9 km","9,25",25,13,1,0,45,"15,39","11,66",19,10,"0,29",4,1,"1,72","1,72",92,145,27,16,17,1,1,32
player_2363,POR,33,2.740,709,399,0,1,0,0,0,0,0,0,"161,1 km",0,0,10,0,0,0,"4,01","6,64",0,-,-,0,-,0,0,-,-,-,-,-,-,0,45
player_2364,"MP (C), DL (C)",0 (3),84,27,24,0,0,0,"0,42",0,2,6,3,"11,5 km","10,71",1,1,0,0,1,"10,71","21,43",6,2,"1,07",0,1,"0,57","0,57",7,0,5,0,0,0,0,3
player_2365,"DF (C), MC, ME (C)",0 (3),89,49,46,1,0,0,"0,53",0,0,7,3,"13,0 km","6,07",1,1,0,0,2,"8,09","12,13",1,1,0,1,0,"0,25","0,25",7,0,6,0,0,0,0,4
player_2366,DF (C),1 (5),270,166,150,15,2,0,0,0,0,15,5,"32,1 km",5,2,0,2,0,4,8,"4,33",2,0,"0,67",0,0,"0,14","0,14",28,1,15,0,1,0,0,2
player_2367,DF/CR/ME/MP (D),0 (30),1.096,493,413,56,10,0,"4,25",1,28,123,32,"154,8 km","14,21",19,13,1,0,29,"9,03","15,52",14,2,"0,16",1,0,"1,69","1,69",76,141,31,22,62,10,1,12
player_2368,"MC, ME (C)",0 (5),172,93,82,7,2,0,"0,43",0,2,18,7,"24,4 km","10,47",5,0,0,0,0,"5,76","14,65",2,1,0,0,0,"0,11","0,11",15,2,6,1,2,1,1,3
player_2369,ME/MP (D),28 (1),2.271,930,793,54,38,2,"1,41",2,78,275,80,"307,4 km","11,61",29,42,5,0,44,"3,49","19,7",39,9,"0,44",3,1,"4,24","4,24",154,111,48,14,111,14,6,30
player_2370,"MC, ME (C)",29,1.975,971,860,82,34,7,"5,42",13,11,248,65,"255,3 km","6,97",34,13,5,0,37,"14,35","14,58",8,4,"0,05",1,1,"0,83","0,83",123,23,57,3,23,3,3,26
player_2371,DF/CR (I),32 (4),2.929,1.436,1.228,188,40,2,"2,68",5,38,252,79,"410,2 km","14,23",43,34,11,1,59,"12,26","16,19",7,1,"0,06",0,0,"0,79","0,79",155,118,72,17,118,17,1,34
player_2372,DF/CR/MP (I),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2373,POR,34,2.948,695,379,0,1,0,0,0,0,0,0,"151,2 km",0,0,12,0,0,0,"3,27","9,4",0,-,-,0,-,0,0,-,-,-,-,-,-,0,25
player_2374,DF (IC),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2375,ME (C),3 (18),612,306,268,25,6,0,"0,59",1,2,70,23,"85,1 km","8,82",5,2,0,0,10,"12,21","12,21",9,3,"0,44",0,0,"1,26","1,26",29,11,17,2,4,2,1,10
player_2376,DF (I),11 (5),1.134,570,498,65,10,0,"0,61",2,13,90,21,"148,9 km","9,92",9,9,1,0,29,"10,71","15,63",3,0,0,0,0,"0,14","0,14",64,48,40,4,48,4,0,15
player_2377,"MC, ME/MP (C)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2378,"DF (C), MC",23 (4),2.271,1.352,1.174,95,21,7,"5,69",4,6,147,50,"295,2 km","6,46",10,8,0,0,29,"17,12","5,07",9,4,"0,16",1,0,"0,47","0,47",143,4,76,1,4,1,0,24
player_2379,ME/MP (C),0 (2),42,20,18,0,0,0,0,0,0,6,0,"5,1 km",-,1,1,1,0,0,-,-,3,1,-,0,0,"0,72","0,72",3,0,3,0,0,0,0,1
player_2380,DL (C),0 (16),317,82,71,0,0,0,0,0,5,18,3,"40,7 km","6,25",6,8,0,0,2,"0,28","21,58",13,6,"1,7",3,0,"0,93","0,93",42,0,11,0,0,0,2,3
player_2381,DF (C),11 (1),931,547,477,37,6,1,"0,2",0,1,35,11,"117,7 km","4,35",5,6,1,0,8,"15,85","3,09",9,1,"0,19",0,0,"1,17","1,17",95,0,82,0,0,0,1,19
player_2382,DF (C),32,2.880,1.836,1.581,150,16,2,"2,22",3,0,104,46,"350,3 km","4,91",22,6,3,0,44,"15,53","3,34",8,3,"0,06",1,0,"0,6","0,6",304,7,232,2,7,2,3,46
player_2383,DF (IC),0 (16),334,182,159,15,1,0,0,0,2,15,3,"39,9 km","7,01",1,2,0,0,3,"8,08","7,54",1,0,0,0,0,"0,08","0,08",23,1,16,0,1,0,0,4
player_2384,"MP (DI), DL (C)",3 (3),296,100,84,7,1,0,"1,7",1,13,34,10,"44,5 km","13,99",4,3,1,0,5,"4,26","15,81",4,2,0,1,0,"1,16","1,16",26,12,2,4,12,4,0,4
player_2385,DF (C),34,3.051,1.792,1.537,143,7,0,"1,82",2,5,99,28,"367,6 km","4,93",16,11,2,1,31,"16,76","3,3",10,3,"0,12",1,1,"0,81","0,81",301,6,218,1,6,1,3,31
player_2386,MP (D),3 (7),391,155,129,12,8,0,"0,54",0,10,45,10,"56,1 km","9,67",4,4,1,0,8,"3,91","15,65",7,1,"0,69",0,0,"0,52","0,52",25,75,7,12,23,6,1,8
player_2387,"ME/MP (I), DL (C)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2388,ME (C),0 (4),38,22,19,0,0,0,0,0,0,4,0,"3,6 km",-,0,0,0,0,0,-,-,0,-,-,0,0,0,0,0,0,-,0,0,0,0,0
player_2389,DF (C),18 (3),1.633,962,808,57,4,0,"0,3",1,1,61,22,"200,4 km","4,46",14,9,4,0,25,"11,19","3,75",9,2,"0,11",0,0,"1,43","1,43",146,0,110,0,0,0,1,14
player_2390,"DF (C), MC, ME (C)",35,3.121,1.575,1.358,135,34,2,"2,78",5,21,331,85,"410,8 km","8,54",36,18,5,0,53,"11,19","12,8",6,3,"0,09",0,1,"0,24","0,24",184,24,103,5,24,5,2,32
player_2391,ME/MP (C),0 (6),155,71,62,4,7,0,"0,37",1,7,15,7,"23,8 km","9,29",1,2,0,0,4,"5,23","17,42",2,2,"0,58",0,0,"0,15","0,15",8,41,3,7,3,0,0,1
player_2392,"ME/MP (DI), DL (C)",1,83,21,17,0,0,0,"0,01",0,2,6,1,"12,8 km","6,51",2,2,0,0,2,"1,08","18,43",3,1,"1,08",1,0,"0,08","0,08",13,0,1,0,0,0,1,1
player_2393,POR,17,1.334,336,168,0,22,0,0,0,0,0,0,"76,7 km",0,0,7,0,0,0,"4,59","6,88",0,-,-,0,-,0,0,-,-,-,-,-,-,0,25
player_2394,DF (I),7 (4),677,348,293,41,7,3,"1,43",2,7,51,14,"90,0 km","10,77",5,4,1,0,18,"11,7","13,56",3,0,"0,13",0,0,"0,47","0,47",46,29,31,2,29,2,0,12
player_2395,"DF (DC), CR (D)",8 (9),969,513,419,45,6,0,0,0,13,72,17,"132,5 km","11,8",6,8,0,0,23,"10,4","15,42",9,1,"0,37",0,0,"0,83","0,83",92,30,59,5,30,5,0,12
player_2396,DF/CR (I),31,2.727,1.378,1.169,153,26,0,"1,74",6,29,230,72,"367,0 km","13,07",35,27,3,1,59,"12,01","15,18",1,1,0,0,0,"0,03","0,03",173,116,77,16,116,16,4,30
player_2397,MC,21 (9),1.795,1.014,898,70,16,1,"1,06",1,9,191,53,"242,4 km","9,28",26,8,5,0,23,"10,23","7,37",12,3,"0,15",0,0,"2,21","2,21",89,15,45,3,12,2,1,14
player_2398,"ME (I), MP (DI)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2399,"MC, ME (C)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2400,DF (C),5 (3),618,368,272,29,2,0,"0,04",0,0,19,10,"78,0 km","4,37",4,2,0,0,9,"10,34","6,12",6,1,"0,15",0,0,"0,53","0,53",59,1,41,0,1,0,0,7
player_2401,DF (C),30,2.680,1.590,1.367,118,9,0,"1,03",0,2,101,32,"313,9 km","4,57",20,5,6,0,32,13,"2,99",22,3,"0,3",2,0,"1,34","1,34",227,1,153,0,1,0,1,30
player_2402,DF (I),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2403,"MP (D), DL (C)",3 (8),570,172,145,7,6,0,"1,55",3,6,49,11,"73,6 km","7,58",4,16,0,0,6,"2,53","17,05",15,7,"0,32",2,0,"1,97","1,97",68,17,30,2,10,0,2,7
player_2404,"MP (DI), DL (C)",2 (11),311,80,71,3,3,0,"0,12",0,2,22,2,"40,6 km","6,08",1,10,0,0,3,"0,87","16,78",12,7,"1,74",1,0,"0,91","0,91",35,0,10,0,0,0,0,2
player_2405,DL (C),0 (12),412,107,96,2,2,0,"0,32",0,5,31,7,"52,9 km","5,02",6,7,0,0,4,"1,09","21,63",33,18,"2,4",2,0,"4,1","4,1",57,3,23,0,3,0,3,6
player_2406,ME/MP (D),31,2.625,958,822,60,40,1,"4,34",8,109,306,95,"351,3 km","10,97",52,25,6,2,47,"4,53","20,47",46,12,"0,51",4,2,"5,06","5,06",221,125,86,21,123,21,10,34
player_2407,DL (C),34 (1),2.954,702,602,20,26,0,"0,64",5,39,197,43,"382,1 km","5,39",48,78,1,0,26,"1,49","18,92",79,35,"0,85",13,0,"7,9","7,9",390,24,68,5,24,5,20,36
player_2408,DF (D),36,3.026,1.495,1.239,168,32,4,"1,26",2,28,210,64,"393,8 km","10,95",37,29,11,1,58,"14,6","14,16",52,13,"0,59",3,2,"4,98","4,98",190,98,104,12,98,12,1,39
player_2409,"MC, ME (C)",11 (27),1.780,992,872,89,24,1,"0,97",1,12,192,59,"243,7 km","9,3",16,10,2,0,26,"8,49","8,34",18,5,"0,15",1,0,"2,36","2,36",89,7,43,2,7,2,0,21
player_2410,DL (C),22 (9),2.180,584,483,20,19,0,"1,12",6,23,149,33,"263,1 km","5,7",22,67,1,0,19,"1,73","16,06",63,31,"0,87",10,1,"7,9","7,9",273,10,90,3,10,3,8,32
player_2411,DF (D),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2412,DF/CR (D),0 (1),9,4,3,0,0,0,0,0,0,1,0,"1,8 km",-,0,0,0,0,0,-,-,0,-,-,0,0,0,0,1,0,1,0,0,0,0,0
player_2413,DF (C),34,2.735,1.740,1.510,122,17,1,"0,63",1,10,115,37,"342,2 km","5,79",28,13,7,2,42,"18,56","3,98",16,2,"0,23",2,1,"1,27","1,27",253,12,173,3,12,3,0,40
player_2414,MP (D),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2415,ME/MP (D),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2416,DF/CR (D),16 (1),1.300,669,593,74,21,1,"2,1",4,15,120,34,"170,9 km","10,04",17,13,2,0,33,"10,66","18,62",13,4,"0,28",0,0,"1,45","1,45",106,58,45,8,58,8,1,14
player_2417,POR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2418,ME (C),23 (2),1.974,968,818,77,32,3,"4,58",4,19,254,84,"255,3 km","7,98",26,16,2,0,27,"9,76","12,67",16,6,"0,27",0,0,"1,08","1,08",129,32,26,7,22,7,3,31
player_2419,DL (C),4 (9),641,219,173,10,7,0,"0,19",1,4,43,5,"72,3 km","6,18",6,7,0,0,4,"2,11","18,67",29,13,"1,26",7,0,"1,57","1,57",70,3,36,1,3,1,1,6
player_2420,ME (IC),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2421,"MC, ME (C)",30 (2),2.433,1.157,1.005,89,30,1,"1,64",1,23,278,67,"308,1 km","7,81",26,19,4,1,32,"13,02","12,73",22,9,"0,18",3,0,"1,4","1,4",101,17,24,6,17,6,1,32
player_2422,DF (C),2 (9),345,198,177,12,1,0,0,1,0,13,3,"43,0 km","3,65",4,1,2,0,7,"5,74","4,96",0,-,0,0,0,0,0,30,0,21,0,0,0,0,1
player_2423,"MP (D), DL (C)",35,3.017,798,682,26,27,5,"4,47",11,34,204,45,"380,7 km","6,06",27,76,0,0,32,"2,95","15,69",76,31,"0,75",15,0,"7,08","7,08",421,18,122,4,18,4,18,41
player_2424,"ME (I), MP (DI)",1 (1),117,39,34,4,1,0,"0,18",3,7,16,4,"18,6 km","16,92",1,2,0,0,3,"3,85","16,92",1,0,0,0,0,"0,02","0,02",8,3,4,0,3,0,0,2
player_2425,DF (D),1 (22),477,250,212,30,6,1,"0,14",1,2,35,12,"71,6 km","15,47",4,3,2,0,9,"11,13","13,02",4,2,"0,38",1,0,"0,53","0,53",42,22,31,3,22,3,0,10
player_2426,DL (C),0 (7),107,29,27,1,1,0,0,1,0,6,0,"12,3 km","5,89",1,3,0,0,0,0,"26,92",7,2,"2,52",1,0,"0,75","0,75",16,0,3,0,0,0,0,1
player_2427,DL (C),32,2.308,601,520,19,35,2,"3,66",3,30,184,44,"295,9 km","6,63",31,35,2,0,25,"2,18","20,08",65,29,"0,62",9,1,"6,17","6,17",331,21,165,2,21,2,21,31
player_2428,DL (C),3 (18),587,145,131,2,2,0,"0,08",0,5,31,5,"75,5 km","6,75",11,18,3,0,6,"0,46","24,84",27,11,"1,53",3,0,"2,4","2,4",87,3,31,1,3,1,1,6
player_2429,"ME (I), MP (DI)",1 (2),98,34,29,5,3,0,0,0,3,14,6,"13,1 km","9,18",1,2,0,0,2,"4,59","15,61",3,1,"0,92",0,0,"0,78","0,78",6,5,0,1,5,1,1,2
player_2430,"MC, ME (C)",7 (16),1.024,550,499,39,11,1,"2,56",4,2,112,25,"137,0 km","9,14",16,4,4,0,15,"15,21","12,74",5,2,"0,09",0,0,"0,63","0,63",58,8,24,0,8,0,1,9
player_2431,DL (C),31,2.608,643,554,10,13,3,"2,71",5,39,154,35,"324,7 km","5,07",32,84,0,0,25,"2,17","17,6",63,25,"0,83",9,2,"6,37","6,37",364,34,126,5,15,3,22,30
player_2432,DF (DC),32,2.799,1.664,1.454,122,16,6,"2,71",2,6,112,35,"331,0 km","5,47",28,17,4,0,41,"14,95","4,53",20,5,"0,13",2,0,"2,53","2,53",237,26,142,3,26,3,1,42
player_2433,DF (DC),32,2.674,1.501,1.283,136,16,1,"1,12",1,6,111,48,"331,3 km","5,89",26,15,12,0,50,"11,01","6,97",20,2,"0,1",0,0,"3,33","3,33",230,31,163,6,31,6,2,29
player_2434,"MC, ME (C)",3,264,140,112,4,2,1,"0,25",1,2,27,6,"36,5 km","10,57",2,6,0,0,4,"6,82","10,57",1,0,0,0,0,"0,15","0,15",16,2,0,0,2,0,0,2
player_2435,ME (C),19 (2),1.378,684,606,62,40,8,"4,06",6,15,157,42,"181,4 km","8,62",21,4,0,0,23,"14,56","12,8",13,5,"0,2",3,0,"1,74","1,74",56,159,9,15,15,2,3,29
player_2436,DF (C),26,2.051,1.181,1.032,86,8,0,"0,54",0,0,70,27,"258,0 km","5,35",17,8,7,2,29,"13,73","4,04",10,2,"0,09",1,0,"0,71","0,71",190,8,128,1,8,1,1,18
player_2437,"MC, ME (C)",32,2.587,1.481,1.319,99,36,3,"2,29",2,12,263,79,"357,5 km","9,05",41,13,2,1,36,"11,76","7,76",9,2,"0,07",1,1,"0,57","0,57",119,17,49,3,17,3,1,28
player_2438,POR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_2439,"MP (D), DL (C)",35,2.687,697,631,27,24,5,"4,09",8,23,197,52,"345,6 km","5,53",32,68,3,0,21,"2,75","16,38",77,34,"0,7",15,0,"10,19","9,38",319,177,56,18,20,2,22,52
player_2440,DF/CR/ME (I),20 (4),1.690,876,742,103,12,1,"1,2",1,23,135,36,"244,7 km","12,94",10,22,1,1,38,"7,83","19,86",2,1,"0,11",0,0,"0,13","0,13",105,63,71,8,63,8,0,23
player_2441,DL (C),35,2.659,697,582,27,41,1,"1,9",5,27,191,50,"325,6 km","4,87",37,80,0,0,17,"1,93","19,12",70,31,"0,78",10,2,"8,1","7,29",366,96,47,10,23,3,15,27
player_2442,"ME (I), MP (DI)",35,2.777,873,733,115,57,8,"6,8",12,82,359,107,"373,5 km","11,34",39,39,4,0,42,"5,51","11,96",30,11,"0,26",4,1,"6,09","6,09",173,207,50,41,154,33,8,38
player_2443,DF/CR (I),31,2.740,1.411,1.144,158,30,0,"1,33",6,27,218,47,"369,1 km","10,81",20,28,4,0,46,"8,51","18,59",5,1,"0,1",0,0,"0,24","0,24",157,100,88,12,100,12,1,24
player_2444,"MP (DI), DL (C)",1 (18),511,150,134,9,4,0,"0,22",3,9,44,10,"68,0 km","6,34",5,14,0,0,6,"2,11","25,71",17,2,"0,53",1,1,"2,09","2,09",53,9,18,3,9,3,3,5
player_2445,ME (C),0 (8),96,47,42,3,1,0,"0,01",1,0,11,4,"11,0 km","6,56",1,0,0,0,0,"6,56","15,94",4,1,"2,81",0,0,"0,37","0,37",6,1,3,0,1,0,0,1
player_2446,DF (DC),7 (4),572,323,270,34,2,1,"0,19",0,2,33,8,"72,9 km","9,13",8,2,2,1,14,"11,96","8,02",7,0,"0,47",0,0,"0,42","0,42",52,13,44,3,13,3,0,10
player_2447,"CR (I), ME/MP (DI)",29 (2),2.744,1.152,973,79,31,2,"1,29",4,54,288,58,"347,4 km","12,27",39,25,4,0,75,"6,53","14,63",9,2,"0,07",1,0,"0,71","0,71",111,168,55,29,168,29,1,29
player_2448,DF/CR/ME/MP (D),3,270,60,42,0,0,1,"0,28",0,0,0,0,"0,0 km",0,7,0,0,0,0,0,0,1,0,0,0,0,"0,03","0,03",0,0,-,0,0,0,0,0
player_2449,"MC, ME (C)",0 (7),137,78,67,5,1,0,0,0,0,14,4,"20,4 km","9,85",1,1,1,0,0,"9,2","7,23",1,1,0,0,0,"0,12","0,12",8,3,2,1,3,1,0,2
player_2450,POR,31,2.703,653,399,0,0,0,0,0,0,0,0,"135,4 km",0,0,15,0,0,0,"2,93","7,33",0,-,-,0,-,0,0,-,-,-,-,-,-,0,30
player_2451,DF (C),15 (17),1.625,914,799,57,3,0,"0,24",0,3,54,16,"191,2 km","4,65",8,6,0,1,22,"11,13","3,93",3,1,0,0,0,"0,44","0,44",147,1,98,0,1,0,0,15
player_2452,"MC, ME/MP (C)",4 (3),366,184,172,10,3,0,"0,39",0,4,45,14,"50,4 km","9,1",5,4,1,0,9,"13,77","10,08",8,3,"0,49",1,1,"1,57","1,57",9,3,4,0,3,0,0,7
player_2453,"DF (IC), MC, ME (C)",3 (26),1.155,620,512,55,41,1,"0,97",1,7,98,21,"149,8 km","9,04",7,6,0,0,16,"13,32","6,94",10,3,"0,39",1,2,"0,78","0,78",59,140,35,21,12,3,1,11
player_2454,"MC, ME (C)",31,2.438,1.358,1.197,82,22,0,"1,15",0,21,299,75,"326,0 km","8,75",36,14,7,1,40,"9,56","14,03",14,3,"0,18",1,0,"1,23","1,23",101,19,43,3,19,3,2,31
player_2455,ME/MP (I),36,3.250,1.140,973,93,63,7,"5,62",15,104,377,103,"420,2 km","10,72",28,53,2,0,56,"6,2","18,11",48,15,"0,25",5,0,"5,44","5,44",248,127,56,17,127,17,11,46
player_2456,"DF (C), MC, ME (C)",32,2.751,1.559,1.377,98,33,3,"2,25",5,10,271,69,"381,3 km",9,27,29,6,2,38,"11,91","5,4",11,3,"0,13",2,0,"0,92","0,92",156,20,84,7,20,7,3,41
