Nombre,Club,Posición,Altura,Peso,Edad,Pierna buena,Personalidad,Conocimientos,Felicidad general,Media,Nac,RM,Estilo
player_2459,Sta. Eulalia,"MC, ME (C)",179 cm,75 kg,31.0,Solo derecha,nan,---,nan,6.75,ESP,Decente,Tecnico
player_2460,Mensajero,"ME (C), MP (DIC)",168 cm,64 kg,33.0,Derecha,nan,---,nan,07.07,ESP,Decente,Creativo
player_2461,Aguilas,"DF (C), MC",187 cm,78 kg,29.0,Solo derecha,nan,---,nan,6.86,ESP,Decente,Lider
player_2462,Manresa,"ME (I), MP (DI)",181 cm,72 kg,24.0,Izquierda,nan,---,nan,7.11,ESP,Decente,Tecnico
player_2463,Badalona Fut,POR,185 cm,79 kg,32.0,Derecha,nan,---,nan,6.76,ESP,Decente,Distribuidor
player_2464,Real San Sebastian C,DF (D),176 cm,69 kg,20.0,Derecha,nan,---,nan,-,ESP,Decente,Fisico
player_2465,Manresa,DL (C),180 cm,75 kg,24.0,Izquierda,nan,---,nan,6.79,MLI,Decente,Fisico
player_2466,Barbastro,"ME (D), MP (DI)",167 cm,60 kg,25.0,Derecha,nan,---,nan,7.12,ESP,Decente,Tecnico
player_2467,A. Bilbao,ME (C),180 cm,71 kg,18.0,Sin datos,nan,---,nan,-,ESP,Decente,Fisico
player_2468,Barcelona B,DF/CR (I),173 cm,62 kg,18.0,Solo izquierda,nan,---,nan,6.97,JPN,Decente,Fisico
player_2469,San Roque de Lepe,ME/MP (D),177 cm,72 kg,29.0,Solo derecha,nan,---,nan,07.04,ESP,Decente,Tecnico
player_2470,Naxara,DF (C),186 cm,78 kg,26.0,Izquierda,nan,---,nan,6.68,ESP,Decente,Fisico
player_2471,U. Adarve,DF (C),186 cm,77 kg,34.0,Solo derecha,nan,---,nan,6.78,ESP,Decente,Inteligente
player_2472,Getafe B,DF (C),190 cm,80 kg,24.0,Solo izquierda,nan,---,nan,6.54,HAI,Decente,Inteligente
player_2473,Marbella,ME (C),179 cm,74 kg,30.0,Solo derecha,nan,---,nan,6.91,ESP,Decente,Tecnico
player_2474,Getafe B,DF/CR (I),180 cm,72 kg,19.0,Solo izquierda,nan,---,nan,6.94,ESP,Decente,Fisico
player_2475,Algeciras,DF (C),183 cm,77 kg,30.0,Solo derecha,nan,---,nan,6.58,GNB,Decente,Fisico
player_2476,Sabadell,DF/CR (I),180 cm,74 kg,23.0,Solo izquierda,nan,---,nan,6.60,ESP,Decente,Tecnico
player_2477,Lleida,DF (DC),180 cm,72 kg,27.0,Solo derecha,nan,---,nan,6.84,ESP,Decente,Fisico
player_2478,R. Madrid,DF (D),181 cm,69 kg,17.0,Sin datos,nan,---,nan,-,ESP,Decente,Inteligente
player_2479,El Palo,"MC, ME (C)",176 cm,79 kg,26.0,Izquierda,nan,---,nan,6.72,ZIM,Decente,Tecnico
player_2480,Oviedo B,DF (IC),184 cm,76 kg,22.0,Solo izquierda,nan,---,nan,6.73,ESP,Decente,Lider
player_2481,Aguilas,ME (C),187 cm,83 kg,30.0,Derecha,nan,---,nan,6.63,ESP,Decente,Fisico
player_2482,Segoviana,DF (DC),183 cm,68 kg,28.0,Solo derecha,nan,---,nan,6.57,ESP,Decente,Inteligente
player_2483,Coruna B,"MC, ME (C)",188 cm,75 kg,19.0,Izquierda,nan,---,nan,6.89,ESP,Decente,Inteligente
player_2484,Naxara,"ME (C), DL (C)",181 cm,79 kg,30.0,Derecha,nan,---,nan,6.78,ESP,Decente,Inteligente
player_2485,Merida,DL (C),185 cm,81 kg,24.0,Derecha,nan,---,nan,-,ESP,Decente,Fisico
player_2486,Talavera,"MP (DC), DL (C)",170 cm,66 kg,24.0,Derecha,nan,---,nan,6.71,ESP,Decente,Inteligente
player_2487,Melilla,DL (C),190 cm,84 kg,22.0,Izquierda,nan,---,nan,6.62,ESP,Decente,Lider
player_2488,G. Torrelavega,DF/CR (I),170 cm,62 kg,21.0,Izquierda,nan,---,nan,6.70,ESP,Decente,Inteligente
player_2489,Langreo,ME/MP (D),174 cm,70 kg,22.0,Izquierda,nan,---,nan,7.37,ESP,Decente,Tecnico
player_2490,Fuenlabrada,DL (C),192 cm,85 kg,22.0,Solo izquierda,nan,---,nan,6.81,FRA,Decente,Tecnico
player_2491,Huelva,"ME (DI), MP (DIC), DL (C)",182 cm,73 kg,31.0,Solo derecha,nan,---,nan,6.64,ESP,Decente,Creativo
player_2492,Logrones,"MC, ME (C)",169 cm,61 kg,20.0,Derecha,nan,---,nan,-,ESP,Decente,Fisico
player_2493,Alzira,MC,187 cm,78 kg,21.0,Solo derecha,nan,---,nan,-,ESP,Decente,Tecnico
player_2494,Getafe B,ME (D),170 cm,58 kg,23.0,Ambas,nan,---,nan,7.11,ESP,Decente,Tecnico
player_2495,Mensajero,"DF (C), MC, ME (C)",188 cm,76 kg,29.0,Derecha,nan,---,nan,6.63,ESP,Decente,Inteligente
player_2496,Sta. Eulalia,DL (C),181 cm,72 kg,35.0,Derecha,nan,---,nan,6.80,ESP,Decente,Inteligente
player_2497,Barcelona,DF/CR (I),184 cm,66 kg,17.0,Sin datos,nan,---,nan,-,ESP,Decente,Fisico
player_2498,Guadalajara,ME (C),178 cm,72 kg,30.0,Solo derecha,nan,---,nan,6.76,ESP,Decente,Fisico
player_2499,Navalcarnero,ME (C),178 cm,72 kg,32.0,Derecha,nan,---,nan,6.87,ESP,Decente,Lider
player_2500,Arenteiro,DF (DC),184 cm,81 kg,24.0,Solo derecha,nan,---,nan,6.81,ESP,Decente,Inteligente
player_2501,Intercity,DF (C),188 cm,78 kg,22.0,Solo derecha,nan,---,nan,6.49,ESP,Decente,Inteligente
player_2502,Montijo,"MP (I), DL (C)",182 cm,73 kg,23.0,Derecha,nan,---,nan,6.72,ESP,Decente,Inteligente
player_2503,Coruna B,POR,196 cm,84 kg,20.0,Derecha,nan,---,nan,6.97,ESP,Decente,Con autoridad
player_2504,Villalbes,"ME (C), MP (IC)",175 cm,68 kg,39.0,Derecha,nan,---,nan,6.91,ESP,Decente,Creativo
player_2505,Naxara,"MC, ME (C)",163 cm,61 kg,21.0,Derecha,nan,---,nan,7.00,ESP,Decente,Inteligente
player_2506,Segoviana,DF (IC),183 cm,75 kg,23.0,Izquierda,nan,---,nan,6.70,ESP,Decente,Lider
player_2507,Barcelona B,MP (DI),177 cm,65 kg,19.0,Solo derecha,nan,---,nan,6.90,ESP,Decente,Fisico
player_2508,U.D. San Fernando,DL (C),181 cm,81 kg,32.0,Derecha,nan,---,nan,6.69,ESP,Decente,Fisico
player_2509,Cerdanyola,"MP (C), DL (C)",187 cm,87 kg,26.0,Derecha,nan,---,nan,6.72,ESP,Decente,Tecnico
player_2510,Sabadell,ME (C),182 cm,69 kg,20.0,Derecha,nan,---,nan,-,ESP,Decente,Fisico
player_2511,Egues,"MP (D), DL (C)",193 cm,80 kg,24.0,Derecha,nan,---,nan,6.88,ESP,Decente,Fisico
player_2512,Barcelona B,DF (DC),184 cm,72 kg,18.0,Derecha,nan,---,nan,6.50,ESP,Decente,Fisico
player_2513,G. Torrelavega,DF/CR (I),176 cm,65 kg,33.0,Izquierda,nan,---,nan,6.74,ESP,Decente,Lider
player_2514,Yeclano,ME (C),180 cm,74 kg,27.0,Derecha,nan,---,nan,6.60,ESP,Decente,Fisico
player_2515,Melilla,DF/CR (I),176 cm,66 kg,22.0,Solo izquierda,nan,---,nan,6.60,ESP,Decente,Tecnico
player_2516,Langreo,ME/MP (C),176 cm,69 kg,29.0,Derecha,nan,---,nan,6.73,ESP,Decente,Tecnico
player_2517,La Nucia,DF (DC),183 cm,79 kg,36.0,Solo derecha,nan,---,nan,6.84,ESP,Decente,Inteligente
player_2518,Mallorca,DL (C),180 cm,72 kg,22.0,Derecha,nan,---,nan,6.57,ESP,Decente,Inteligente
player_2519,Racing Cartagena,"ME (D), MP (DI), DL (C)",180 cm,71 kg,22.0,Derecha,nan,---,nan,6.97,ESP,Decente,Tecnico
player_2520,Valladolid B,DF (IC),182 cm,76 kg,21.0,Izquierda,nan,---,nan,6.69,ESP,Decente,Inteligente
player_2521,Cacereno,"MP (D), DL (C)",183 cm,75 kg,25.0,Solo derecha,nan,---,nan,7.30,ESP,Decente,Inteligente
player_2522,Zamora,MC,186 cm,81 kg,30.0,Derecha,nan,---,nan,6.77,ESP,Decente,Fisico
player_2523,Marino,DF (C),187 cm,85 kg,23.0,Solo derecha,nan,---,nan,6.80,CIV,Decente,Fisico
player_2524,Tarragona,DF (C),183 cm,76 kg,24.0,Derecha,nan,---,nan,6.51,ESP,Decente,Inteligente
player_2525,Cacereno,DL (C),178 cm,73 kg,23.0,Izquierda,nan,---,nan,6.66,ESP,Decente,Inteligente
player_2526,Badajoz,MP (DI),171 cm,67 kg,27.0,Derecha,nan,---,nan,6.62,ESP,Decente,Tecnico
player_2527,Naxara,"MC, ME/MP (C)",171 cm,61 kg,21.0,Izquierda,nan,---,nan,6.86,ESP,Decente,Creativo
player_2528,C.D. Estepona,ME/MP (I),170 cm,71 kg,29.0,Izquierda,nan,---,nan,7.10,ESP,Decente,Tecnico
player_2529,Espanyol,ME/MP (C),176 cm,67 kg,22.0,Ambas,nan,---,nan,6.50,ESP,Decente,Inteligente
player_2530,Badalona Fut,DF/CR (D),177 cm,72 kg,22.0,Derecha,nan,---,nan,6.98,ESP,Decente,Tecnico
player_2531,Mutilvera,DF (C),188 cm,78 kg,26.0,Derecha,nan,---,nan,6.59,ESP,Decente,Lider
player_2532,Aguilas,DF (IC),184 cm,76 kg,23.0,Solo izquierda,nan,---,nan,6.78,NGA,Decente,Inteligente
player_2533,Antequera,MP (D),168 cm,64 kg,25.0,Derecha,nan,---,nan,6.65,JPN,Decente,Tecnico
player_2534,Teruel,DF/CR/ME (I),178 cm,70 kg,29.0,Solo izquierda,nan,---,nan,6.60,ESP,Decente,Fisico
player_2535,A. Bilbao B,ME/MP (C),188 cm,77 kg,20.0,Derecha,nan,---,nan,6.88,ESP,Decente,Tecnico
player_2536,Guijuelo,DL (C),180 cm,74 kg,26.0,Derecha,nan,---,nan,6.63,ESP,Decente,Fisico
player_2537,A. Getxo,POR,192 cm,81 kg,29.0,Derecha,nan,---,nan,6.90,ESP,Decente,Guardameta
player_2538,Sevilla,DF (C),180 cm,65 kg,16.0,Sin datos,nan,---,nan,-,ESP,Decente,Lider
player_2539,Valencia,MP (DI),170 cm,59 kg,18.0,Sin datos,nan,---,nan,6.80,ESP,Decente,Creativo
player_2540,Aviles,DF (C),194 cm,86 kg,28.0,Derecha,nan,---,nan,6.64,ESP,Decente,Tecnico
player_2541,Numantia,DF (C),180 cm,72 kg,25.0,Solo derecha,nan,---,nan,6.55,ESP,Decente,Fisico
player_2542,Barbastro,DL (C),187 cm,76 kg,33.0,Derecha,nan,---,nan,6.76,ESP,Decente,Fisico
player_2543,Badalona Fut,DF (C),181 cm,76 kg,23.0,Derecha,nan,---,nan,6.65,ESP,Decente,Inteligente
player_2544,Barcelona B,"ME (C), MP (IC)",169 cm,59 kg,19.0,Derecha,nan,---,nan,6.63,ESP,Decente,Creativo
player_2545,Izarra,"MC, ME (C)",194 cm,81 kg,21.0,Derecha,nan,---,nan,6.61,ESP,Decente,Fisico
player_2546,Cornella,DF (C),185 cm,74 kg,20.0,Derecha,nan,---,nan,6.51,ESP,Decente,Fisico
player_2547,U.D. San Fernando,DF (D),180 cm,69 kg,23.0,Derecha,nan,---,nan,07.04,ESP,Decente,Lider
player_2548,Izarra,POR,190 cm,78 kg,28.0,Derecha,nan,---,nan,6.50,ESP,Decente,Guardameta
player_2549,Torrent,"MC, ME (C)",184 cm,73 kg,26.0,Derecha,nan,---,nan,6.95,ESP,Decente,Fisico
player_2550,Tudelano,"ME (I), MP (IC), DL (C)",175 cm,67 kg,31.0,Derecha,nan,---,nan,6.93,ESP,Decente,Tecnico
player_2551,Langreo,DF (C),183 cm,75 kg,34.0,Solo derecha,nan,---,nan,6.75,ESP,Decente,Lider
player_2552,Aguilas,MP (D),169 cm,61 kg,31.0,Solo derecha,nan,---,nan,6.80,ESP,Decente,Tecnico
player_2553,Ourense C.F.,DF (D),177 cm,68 kg,29.0,Derecha,nan,---,nan,6.20,ESP,Decente,Fisico
player_2554,Valladolid B,"DF (C), MC",188 cm,79 kg,21.0,Derecha,nan,---,nan,6.72,ESP,Decente,Fisico
player_2555,Barcelona,DL (C),181 cm,67 kg,17.0,Sin datos,nan,---,nan,-,ESP,Decente,Fisico
player_2556,Calahorra,"MC, ME (C), MP (D)",171 cm,64 kg,24.0,Derecha,nan,---,nan,6.86,ESP,Decente,Fisico
player_2557,Ciudad Real,DF/CR/ME/MP (D),188 cm,79 kg,23.0,Solo derecha,nan,---,nan,6.50,ESP,Decente,Tecnico
player_2558,Alcorcon,ME/MP (I),175 cm,71 kg,20.0,Izquierda,nan,---,nan,6.25,ESP,Decente,Tecnico
player_2559,Burgos,"ME (I), MP (IC)",174 cm,61 kg,21.0,Izquierda,nan,---,nan,6.90,ESP,Decente,Tecnico
player_2560,Unionistas,POR,186 cm,79 kg,27.0,Derecha,nan,---,nan,6.44,ESP,Decente,Guardameta
player_2561,Andratx,MP (DIC),175 cm,69 kg,23.0,Solo derecha,nan,---,nan,6.63,ESP,Decente,Tecnico
player_2562,Gernika,ME/MP (I),186 cm,75 kg,21.0,Izquierda,nan,---,nan,07.04,ESP,Decente,Tecnico
player_2563,A. Getxo,"ME (DC), MP (C)",175 cm,68 kg,26.0,Solo derecha,nan,---,nan,6.98,ESP,Decente,Inteligente
player_2564,Utebo,DF (C),179 cm,76 kg,31.0,Solo derecha,nan,---,nan,6.72,ESP,Decente,Tecnico
player_2565,Vigo B,POR,194 cm,86 kg,28.0,Derecha,nan,---,nan,-,ESP,Decente,Con autoridad
player_2566,Sanse,MP (D),167 cm,67 kg,25.0,Solo derecha,nan,---,nan,07.02,ESP,Decente,Fisico
player_2567,Sabadell,DF/CR (I),178 cm,63 kg,19.0,Izquierda,nan,---,nan,-,ESP,Decente,Lider
player_2568,Teruel,"MP (DC), DL (C)",175 cm,70 kg,24.0,Derecha,nan,---,nan,-,ENG,Decente,Tecnico
player_2569,Leonesa,"MC, ME (C)",177 cm,70 kg,21.0,Derecha,nan,---,nan,6.67,ESP,Decente,Fisico
player_2570,A. Getxo,DF (DC),175 cm,67 kg,24.0,Solo derecha,nan,---,nan,6.65,ESP,Decente,Lider
player_2571,Cerdanyola,DF/CR (D),180 cm,71 kg,24.0,Derecha,nan,---,nan,6.73,ESP,Decente,Inteligente
player_2572,A. Bilbao,ME/MP (D),169 cm,57 kg,17.0,Sin datos,nan,---,nan,-,ESP,Decente,Fisico
player_2573,Orihuela,"DF (IC), CR (I)",177 cm,86 kg,27.0,Solo izquierda,nan,---,nan,6.73,ESP,Decente,Tecnico
player_2574,La Nucia,POR,181 cm,74 kg,24.0,Derecha,nan,---,nan,6.84,ESP,Decente,Guardameta
player_2575,Numantia,DF/CR (I),167 cm,72 kg,24.0,Izquierda,nan,---,nan,6.63,ESP,Decente,Inteligente
player_2576,Melilla,DF (D),167 cm,60 kg,29.0,Solo derecha,nan,---,nan,07.03,ESP,Decente,Inteligente
player_2577,Illescas,DL (C),185 cm,70 kg,21.0,Derecha,nan,---,nan,6.67,ESP,Decente,Inteligente
player_2578,Real San Sebastian B,DF (I),181 cm,73 kg,24.0,Izquierda,nan,---,nan,6.70,ESP,Decente,Fisico
player_2579,Andratx,DF/CR (D),177 cm,73 kg,23.0,Derecha,nan,---,nan,6.82,ARG,Decente,Fisico
player_2580,Villarreal,MP (D),170 cm,54 kg,15.0,Sin datos,nan,---,nan,-,ESP,Decente,Creativo
player_2581,Ourense C.F.,ME/MP (D),171 cm,63 kg,26.0,Derecha,nan,---,nan,6.86,ESP,Decente,Tecnico
player_2582,Teruel,DF (C),184 cm,80 kg,24.0,Derecha,nan,---,nan,6.92,ESP,Decente,Fisico
player_2583,La Union At.,DL (C),180 cm,73 kg,33.0,Derecha,nan,---,nan,6.78,ESP,Decente,Inteligente
player_2584,Real San Sebastian B,POR,189 cm,80 kg,21.0,Derecha,nan,---,nan,7.30,ESP,Decente,Con autoridad
player_2585,A. Sagunto,DF/CR (I),182 cm,74 kg,25.0,Solo izquierda,nan,---,nan,6.80,ESP,Decente,Tecnico
player_2586,Orihuela,DF/CR/ME (I),178 cm,62 kg,24.0,Solo izquierda,nan,---,nan,6.95,ESP,Decente,Tecnico
player_2587,Talavera,DF (C),188 cm,78 kg,24.0,Izquierda,nan,---,nan,6.74,ESP,Decente,Tecnico
player_2588,Antoniano,ME/MP (D),172 cm,65 kg,25.0,Solo derecha,nan,---,nan,6.96,MEX,Decente,Fisico
player_2589,C.D. Estepona,MP (I),171 cm,65 kg,24.0,Izquierda,nan,---,nan,07.07,ESP,Decente,Lider
player_2590,Marino,DF (IC),173 cm,65 kg,38.0,Solo derecha,nan,---,nan,6.86,ESP,Decente,Lider
player_2591,Zamora,DF (C),185 cm,78 kg,23.0,Derecha,nan,---,nan,6.97,ESP,Decente,Inteligente
player_2592,Naxara,DF (D),165 cm,60 kg,22.0,Izquierda,nan,---,nan,6.88,ESP,Decente,Lider
player_2593,Espanyol B,"ME (I), MP (DIC)",173 cm,67 kg,21.0,Izquierda,nan,---,nan,07.02,ESP,Decente,Creativo
player_2594,G. Torrelavega,DF (C),193 cm,89 kg,23.0,Izquierda,nan,---,nan,07.01,ESP,Decente,Fisico
player_2595,Atletico Pamplona B,DL (C),183 cm,77 kg,24.0,Derecha,nan,---,nan,6.68,ESP,Decente,Inteligente
player_2596,Real San Sebastian B,"ME (I), MP (DIC)",183 cm,76 kg,22.0,Izquierda,nan,---,nan,07.01,ESP,Decente,Tecnico
player_2597,Izarra,"MC, ME (C)",182 cm,75 kg,37.0,Derecha,nan,---,nan,6.71,ESP,Decente,Lider
player_2598,Elche,ME/MP (C),173 cm,61 kg,20.0,Derecha,nan,---,nan,6.00,ESP,Decente,Fisico
player_2599,Segoviana,"MP (I), DL (C)",179 cm,72 kg,25.0,Derecha,nan,---,nan,6.71,ESP,Decente,Tecnico
player_2600,A. Madrid B,DF/CR (I),180 cm,71 kg,24.0,Izquierda,nan,---,nan,6.95,ESP,Decente,Tecnico
player_2601,Granada B,DF/CR/ME/MP (I),183 cm,73 kg,22.0,Izquierda,nan,---,nan,6.63,ESP,Decente,Fisico
player_2602,Valladolid B,MP (IC),174 cm,67 kg,18.0,Derecha,nan,---,nan,6.90,ESP,Decente,Creativo
player_2603,Izarra,ME/MP (I),187 cm,76 kg,26.0,Izquierda,nan,---,nan,7.00,ESP,Decente,Tecnico
player_2604,Unionistas,ME/MP (C),179 cm,74 kg,27.0,Derecha,nan,---,nan,6.73,ESP,Decente,Inteligente
player_2605,Europa,POR,186 cm,76 kg,21.0,Derecha,nan,---,nan,6.43,ESP,Decente,Con autoridad
player_2606,La Nucia,DF (C),180 cm,74 kg,27.0,Izquierda,nan,---,nan,6.74,IRL,Decente,Lider
player_2607,Coruxo,"MC, ME (C)",170 cm,70 kg,24.0,Derecha,nan,---,nan,7.10,ESP,Decente,Inteligente
player_2608,Melilla,"MC, ME (C)",178 cm,70 kg,27.0,Solo derecha,nan,---,nan,6.62,GHA,Decente,Lider
player_2609,Manresa,ME (C),180 cm,72 kg,26.0,Derecha,nan,---,nan,6.72,ESP,Decente,Fisico
player_2610,Arenteiro,DL (C),172 cm,74 kg,24.0,Derecha,nan,---,nan,6.60,ESP,Decente,Fisico
player_2611,A. Bilbao B,ME/MP (I),185 cm,74 kg,22.0,Derecha,nan,---,nan,6.93,ESP,Decente,Tecnico
player_2612,San Roque de Lepe,ME/MP (D),174 cm,66 kg,28.0,Derecha,nan,---,nan,6.81,ESP,Decente,Tecnico
player_2613,Marino,ME/MP (D),171 cm,68 kg,26.0,Solo derecha,nan,---,nan,6.70,ESP,Decente,Inteligente
player_2614,A.D. San Juan,"MC, ME (C)",172 cm,66 kg,21.0,Derecha,nan,---,nan,6.86,ESP,Decente,Tecnico
player_2615,Ponferrada,DF/CR/MP (I),184 cm,75 kg,22.0,Izquierda,nan,---,nan,6.60,ESP,Decente,Tecnico
player_2616,La Nucia,"ME (C), MP (IC)",171 cm,67 kg,23.0,Izquierda,nan,---,nan,7.00,ESP,Decente,Creativo
player_2617,Gernika,DF (DC),186 cm,76 kg,24.0,Derecha,nan,---,nan,6.63,ESP,Decente,Fisico
player_2618,A. Madrid B,"MC, ME (C)",180 cm,75 kg,24.0,Derecha,nan,---,nan,6.77,SEN,Decente,Inteligente
player_2619,Penya Independent,DF (C),190 cm,82 kg,24.0,Solo izquierda,nan,---,nan,6.79,ESP,Decente,Fisico
player_2620,Sabadell,"ME (I), MP (DI), DL (C)",172 cm,70 kg,24.0,Derecha,nan,---,nan,7.00,MAR,Decente,Tecnico
player_2621,Sant Andreu,POR,194 cm,83 kg,26.0,Derecha,nan,---,nan,6.52,ESP,Decente,Guardameta
player_2622,Burgos,DL (C),187 cm,78 kg,21.0,Derecha,nan,---,nan,6.54,ESP,Decente,Fisico
player_2623,Alzira,DF/CR (D),184 cm,85 kg,22.0,Derecha,nan,---,nan,6.78,ESP,Decente,Fisico
player_2624,Marino,ME/MP (C),179 cm,65 kg,25.0,Derecha,nan,---,nan,6.61,ESP,Decente,Tecnico
player_2625,San Roque de Lepe,POR,186 cm,80 kg,34.0,Solo izquierda,nan,---,nan,6.57,ESP,Decente,Con autoridad
player_2626,Levante,MP (D),165 cm,54 kg,22.0,Izquierda,nan,---,nan,-,BRA,Decente,Tecnico
player_2627,Malaga,ME/MP (C),168 cm,63 kg,17.0,Sin datos,nan,---,nan,-,IRL,Decente,Fisico
player_2628,San Fernando,"ME (D), MP (DI)",168 cm,66 kg,23.0,Derecha,nan,---,nan,6.73,ESP,Decente,Tecnico
player_2629,Merida,MP (I),176 cm,71 kg,26.0,Izquierda,nan,---,nan,6.90,ESP,Decente,Fisico
player_2630,Cacereno,DF/CR (I),171 cm,66 kg,25.0,Solo izquierda,nan,---,nan,6.88,ESP,Decente,Fisico
player_2631,Linense,DF/CR/MP (D),173 cm,65 kg,21.0,Derecha,nan,---,nan,6.53,ESP,Decente,Tecnico
player_2632,A. Madrid,DF (D),169 cm,58 kg,16.0,Sin datos,nan,---,nan,-,ESP,Decente,Fisico
player_2633,Villanovense,"MC, ME/MP (C)",183 cm,76 kg,26.0,Solo izquierda,nan,---,nan,6.58,ESP,Decente,Lider
player_2634,Alaves B,DF (IC),192 cm,83 kg,20.0,Izquierda,nan,---,nan,6.60,ESP,Decente,Inteligente
player_2635,G. Torrelavega,DF/CR (D),175 cm,68 kg,27.0,Solo derecha,nan,---,nan,6.82,ESP,Decente,Fisico
player_2636,Sanse,MP (DI),176 cm,69 kg,27.0,Derecha,nan,---,nan,6.75,ESP,Decente,Fisico
player_2637,Aviles,DF/CR/ME/MP (D),177 cm,67 kg,23.0,Derecha,nan,---,nan,6.83,ESP,Decente,Tecnico
player_2638,Real San Sebastian C,"MP (DIC), DL (C)",172 cm,63 kg,19.0,Izquierda,nan,---,nan,6.97,ESP,Decente,Tecnico
player_2639,Cerdanyola,POR,189 cm,77 kg,24.0,Derecha,nan,---,nan,6.43,ESP,Decente,Con autoridad
player_2640,Teruel,"ME (I), MP (IC)",173 cm,66 kg,27.0,Solo izquierda,nan,---,nan,7.13,ESP,Decente,Lider
player_2641,Cornella,"MC, ME/MP (C)",178 cm,69 kg,19.0,Derecha,nan,---,nan,6.61,ESP,Decente,Creativo
player_2642,Valencia,DF (C),190 cm,81 kg,18.0,Sin datos,nan,---,nan,-,ESP,Decente,Lider
player_2643,Covadonga,POR,183 cm,76 kg,25.0,Solo derecha,nan,---,nan,6.62,ESP,Decente,Distribuidor
player_2644,R. Santander,DL (C),180 cm,71 kg,17.0,Sin datos,nan,---,nan,-,NGA,Decente,Tecnico
player_2645,Fuenlabrada,"ME (I), MP (DIC)",180 cm,74 kg,31.0,Izquierda,nan,---,nan,6.93,ESP,Decente,Inteligente
player_2646,Almeria,MC,173 cm,59 kg,15.0,Sin datos,nan,---,nan,-,ESP,Decente,Fisico
player_2647,Tarazona,DF (C),188 cm,78 kg,23.0,Solo derecha,nan,---,nan,6.60,GHA,Decente,Fisico
player_2648,Compostela,DF (C),181 cm,76 kg,21.0,Derecha,nan,---,nan,6.64,ESP,Decente,Inteligente
player_2649,Sant Andreu,MP (DIC),186 cm,71 kg,34.0,Derecha,nan,---,nan,6.99,ESP,Decente,Lider
player_2650,Marino,"DF (DI), CR (D)",178 cm,70 kg,29.0,Derecha,nan,---,nan,-,ESP,Decente,Fisico
player_2651,U. Adarve,POR,177 cm,70 kg,24.0,Derecha,nan,---,nan,6.63,ESP,Decente,Guardameta
player_2652,Numantia,"MP (DIC), DL (C)",175 cm,75 kg,29.0,Solo derecha,nan,---,nan,7.17,ESP,Decente,Fisico
player_2653,Barcelona B,POR,185 cm,74 kg,24.0,Derecha,nan,---,nan,-,ESP,Decente,Distribuidor
player_2654,R. Madrid B,DL (C),178 cm,80 kg,19.0,Derecha,nan,---,nan,-,ESP,Decente,Inteligente
player_2655,U. Murcia,ME/MP (I),175 cm,63 kg,32.0,Solo izquierda,nan,---,nan,6.50,ESP,Decente,Lider
player_2656,Linense,"MP (DI), DL (C)",183 cm,76 kg,21.0,Derecha,nan,---,nan,6.91,ESP,Decente,Tecnico
player_2657,Coruxo,DF (C),185 cm,81 kg,22.0,Derecha,nan,---,nan,6.78,ESP,Decente,Lider
player_2658,Antoniano,DF/ME/MP (I),184 cm,74 kg,29.0,Izquierda,nan,---,nan,6.86,ESP,Decente,Lider
player_2659,Real San Sebastian C,DF (C),191 cm,80 kg,19.0,Derecha,nan,---,nan,-,ESP,Decente,Fisico
player_2660,S.D. Logrones,MP (D),173 cm,72 kg,29.0,Solo derecha,nan,---,nan,6.84,ESP,Decente,Fisico
player_2661,Villanovense,ME/MP (C),178 cm,69 kg,23.0,Derecha,nan,---,nan,6.76,ESP,Decente,Inteligente
player_2662,Brea,MP (C),180 cm,69 kg,23.0,Derecha,nan,---,nan,6.45,ESP,Decente,Tecnico
player_2663,Espanyol B,"MP (C), DL (C)",177 cm,68 kg,20.0,Derecha,nan,---,nan,6.66,ESP,Decente,Tecnico
player_2664,Terrassa,"MC, ME/MP (C)",169 cm,60 kg,21.0,Derecha,nan,---,nan,6.85,ESP,Decente,Creativo
player_2665,Cadiz B,DF (D),185 cm,69 kg,21.0,Solo derecha,nan,---,nan,6.70,ESP,Decente,Fisico
player_2666,Manresa,DF (C),184 cm,77 kg,24.0,Izquierda,nan,---,nan,6.85,ESP,Decente,Inteligente
player_2667,Cerdanyola,"MC, ME (C)",178 cm,71 kg,26.0,Derecha,nan,---,nan,6.44,ESP,Decente,Fisico
player_2668,G. Torrelavega,"MP (DI), DL (C)",183 cm,64 kg,28.0,Izquierda,nan,---,nan,7.10,ESP,Decente,Tecnico
player_2669,San Roque de Lepe,DF/CR (I),183 cm,71 kg,32.0,Izquierda,nan,---,nan,6.73,ESP,Decente,Inteligente
player_2670,Real San Sebastian C,"MC, ME (C)",190 cm,81 kg,19.0,Derecha,nan,---,nan,6.98,ESP,Decente,Tecnico
player_2671,Tudelano,"MC, ME (C)",175 cm,67 kg,27.0,Solo derecha,nan,---,nan,6.55,ESP,Decente,Lider
player_2672,Alaves B,POR,192 cm,75 kg,19.0,Derecha,nan,---,nan,-,ESP,Decente,Guardameta
player_2673,Getafe B,"MC, ME (C)",182 cm,76 kg,22.0,Derecha,nan,---,nan,6.79,ESP,Decente,Inteligente
player_2674,San Roque de Lepe,MP (IC),182 cm,70 kg,27.0,Izquierda,nan,---,nan,6.84,ESP,Decente,Tecnico
player_2675,Barcelona,POR,185 cm,73 kg,18.0,Sin datos,nan,---,nan,-,HUN,Decente,Guardameta
